area_id,area_level,name_tr,parent_id,valid_from,valid_to,source_id,source_area_id
TR-45-010,district,Salihli,TR-45,,,hdx_cod_ab_tur,TR-D-45-010
TR-45-011,district,Sarıgöl,TR-45,,,hdx_cod_ab_tur,TR-D-45-011
TR-45-012,district,Saruhanlı,TR-45,,,hdx_cod_ab_tur,TR-D-45-012
TR-45-013,district,Selendi,TR-45,,,hdx_cod_ab_tur,TR-D-45-013
TR-45-014,district,Soma,TR-45,,,hdx_cod_ab_tur,TR-D-45-014
TR-45-015,district,Şehzadeler,TR-45,,,hdx_cod_ab_tur,TR-D-45-015
TR-45-016,district,Turgutlu,TR-45,,,hdx_cod_ab_tur,TR-D-45-016
TR-45-017,district,Yunusemre,TR-45,,,hdx_cod_ab_tur,TR-D-45-017
TR-46-001,district,Afşin,TR-46,,,hdx_cod_ab_tur,TR-D-46-001
TR-46-002,district,Andırın,TR-46,,,hdx_cod_ab_tur,TR-D-46-002
TR-46-003,district,Çağlayancerit,TR-46,,,hdx_cod_ab_tur,TR-D-46-003
TR-46-004,district,Dulkadiroğlu,TR-46,,,hdx_cod_ab_tur,TR-D-46-004
TR-46-005,district,Ekinözü,TR-46,,,hdx_cod_ab_tur,TR-D-46-005
TR-46-006,district,Elbistan,TR-46,,,hdx_cod_ab_tur,TR-D-46-006
TR-46-007,district,Göksun,TR-46,,,hdx_cod_ab_tur,TR-D-46-007
TR-46-008,district,Nurhak,TR-46,,,hdx_cod_ab_tur,TR-D-46-008
TR-46-009,district,Oniki Şubat,TR-46,,,hdx_cod_ab_tur,TR-D-46-009
TR-46-010,district,Pazarcık,TR-46,,,hdx_cod_ab_tur,TR-D-46-010
TR-46-011,district,Türkoğlu,TR-46,,,hdx_cod_ab_tur,TR-D-46-011
TR-47-001,district,Artuklu,TR-47,,,hdx_cod_ab_tur,TR-D-47-001
TR-47-002,district,Dargeçit,TR-47,,,hdx_cod_ab_tur,TR-D-47-002
TR-47-003,district,Derik,TR-47,,,hdx_cod_ab_tur,TR-D-47-003
TR-47-004,district,Kızıltepe,TR-47,,,hdx_cod_ab_tur,TR-D-47-004
TR-47-005,district,Mazıdağı,TR-47,,,hdx_cod_ab_tur,TR-D-47-005
TR-47-006,district,Midyat,TR-47,,,hdx_cod_ab_tur,TR-D-47-006
TR-47-007,district,Nusaybin,TR-47,,,hdx_cod_ab_tur,TR-D-47-007
TR-47-008,district,Ömerli,TR-47,,,hdx_cod_ab_tur,TR-D-47-008
TR-47-009,district,Savur,TR-47,,,hdx_cod_ab_tur,TR-D-47-009
TR-47-010,district,Yeşilli,TR-47,,,hdx_cod_ab_tur,TR-D-47-010
TR-48-001,district,Bodrum,TR-48,,,hdx_cod_ab_tur,TR-D-48-001
TR-48-002,district,Dalaman,TR-48,,,hdx_cod_ab_tur,TR-D-48-002
TR-48-003,district,Datça,TR-48,,,hdx_cod_ab_tur,TR-D-48-003
TR-48-004,district,Fethiye,TR-48,,,hdx_cod_ab_tur,TR-D-48-004
TR-48-005,district,Kavaklıdere,TR-48,,,hdx_cod_ab_tur,TR-D-48-005
TR-48-006,district,Köyceğiz,TR-48,,,hdx_cod_ab_tur,TR-D-48-006
TR-48-007,district,Marmaris,TR-48,,,hdx_cod_ab_tur,TR-D-48-007
TR-48-008,district,Menteşe,TR-48,,,hdx_cod_ab_tur,TR-D-48-008
TR-48-009,district,Milas,TR-48,,,hdx_cod_ab_tur,TR-D-48-009
TR-48-010,district,Ortaca,TR-48,,,hdx_cod_ab_tur,TR-D-48-010
TR-48-011,district,Seydikemer,TR-48,,,hdx_cod_ab_tur,TR-D-48-011
TR-48-012,district,Ula,TR-48,,,hdx_cod_ab_tur,TR-D-48-012
TR-48-013,district,Yatağan,TR-48,,,hdx_cod_ab_tur,TR-D-48-013
TR-49-001,district,Bulanık,TR-49,,,hdx_cod_ab_tur,TR-D-49-001
TR-49-002,district,Hasköy,TR-49,,,hdx_cod_ab_tur,TR-D-49-002
TR-49-003,district,Korkut,TR-49,,,hdx_cod_ab_tur,TR-D-49-003
TR-49-004,district,Malazgirt,TR-49,,,hdx_cod_ab_tur,TR-D-49-004
TR-49-005,district,Muş,TR-49,,,hdx_cod_ab_tur,TR-D-49-005
TR-49-006,district,Varto,TR-49,,,hdx_cod_ab_tur,TR-D-49-006
TR-50-001,district,Acıgöl,TR-50,,,hdx_cod_ab_tur,TR-D-50-001
TR-50-002,district,Avanos,TR-50,,,hdx_cod_ab_tur,TR-D-50-002
TR-50-003,district,Derinkuyu,TR-50,,,hdx_cod_ab_tur,TR-D-50-003
TR-50-004,district,Gülşehir,TR-50,,,hdx_cod_ab_tur,TR-D-50-004
TR-50-005,district,Hacıbektaş,TR-50,,,hdx_cod_ab_tur,TR-D-50-005
TR-50-006,district,Kozaklı,TR-50,,,hdx_cod_ab_tur,TR-D-50-006
TR-50-007,district,Nevşehir,TR-50,,,hdx_cod_ab_tur,TR-D-50-007
TR-50-008,district,Ürgüp,TR-50,,,hdx_cod_ab_tur,TR-D-50-008
TR-51-001,district,Altunhisar,TR-51,,,hdx_cod_ab_tur,TR-D-51-001
TR-51-002,district,Bor,TR-51,,,hdx_cod_ab_tur,TR-D-51-002
TR-51-003,district,Çamardı,TR-51,,,hdx_cod_ab_tur,TR-D-51-003
TR-51-004,district,Çiftlik,TR-51,,,hdx_cod_ab_tur,TR-D-51-004
TR-51-005,district,Niğde,TR-51,,,hdx_cod_ab_tur,TR-D-51-005
TR-51-006,district,Ulukışla,TR-51,,,hdx_cod_ab_tur,TR-D-51-006
TR-52-001,district,Akkuş,TR-52,,,hdx_cod_ab_tur,TR-D-52-001
TR-52-002,district,Altınordu,TR-52,,,hdx_cod_ab_tur,TR-D-52-002
TR-52-003,district,Aybastı,TR-52,,,hdx_cod_ab_tur,TR-D-52-003
TR-52-004,district,Çamaş,TR-52,,,hdx_cod_ab_tur,TR-D-52-004
TR-52-005,district,Çatalpınar,TR-52,,,hdx_cod_ab_tur,TR-D-52-005
TR-52-006,district,Çaybaşı,TR-52,,,hdx_cod_ab_tur,TR-D-52-006
TR-52-007,district,Fatsa,TR-52,,,hdx_cod_ab_tur,TR-D-52-007
TR-52-008,district,Gölköy,TR-52,,,hdx_cod_ab_tur,TR-D-52-008
TR-52-009,district,Gülyalı,TR-52,,,hdx_cod_ab_tur,TR-D-52-009
TR-52-010,district,Gürgentepe,TR-52,,,hdx_cod_ab_tur,TR-D-52-010
TR-52-011,district,İkizce,TR-52,,,hdx_cod_ab_tur,TR-D-52-011
TR-52-012,district,Kabadüz,TR-52,,,hdx_cod_ab_tur,TR-D-52-012
TR-52-013,district,Kabataş,TR-52,,,hdx_cod_ab_tur,TR-D-52-013
TR-52-014,district,Korgan,TR-52,,,hdx_cod_ab_tur,TR-D-52-014
TR-52-015,district,Kumru,TR-52,,,hdx_cod_ab_tur,TR-D-52-015
TR-52-016,district,Mesudiye,TR-52,,,hdx_cod_ab_tur,TR-D-52-016
TR-52-017,district,Perşembe,TR-52,,,hdx_cod_ab_tur,TR-D-52-017
TR-52-018,district,Ulubey,TR-52,,,hdx_cod_ab_tur,TR-D-52-018
TR-52-019,district,Ünye,TR-52,,,hdx_cod_ab_tur,TR-D-52-019
TR-53-001,district,Ardeşen,TR-53,,,hdx_cod_ab_tur,TR-D-53-001
TR-53-002,district,Çamlıhemşin,TR-53,,,hdx_cod_ab_tur,TR-D-53-002
TR-53-003,district,Çayeli,TR-53,,,hdx_cod_ab_tur,TR-D-53-003
TR-53-004,district,Derepazarı,TR-53,,,hdx_cod_ab_tur,TR-D-53-004
TR-53-005,district,Fındıklı,TR-53,,,hdx_cod_ab_tur,TR-D-53-005
TR-53-006,district,Güneysu,TR-53,,,hdx_cod_ab_tur,TR-D-53-006
TR-53-007,district,Hemşin,TR-53,,,hdx_cod_ab_tur,TR-D-53-007
TR-53-008,district,İkizdere,TR-53,,,hdx_cod_ab_tur,TR-D-53-008
TR-53-009,district,İyidere,TR-53,,,hdx_cod_ab_tur,TR-D-53-009
TR-53-010,district,Kalkandere,TR-53,,,hdx_cod_ab_tur,TR-D-53-010
TR-53-011,district,Pazar,TR-53,,,hdx_cod_ab_tur,TR-D-53-011
TR-53-012,district,Rize,TR-53,,,hdx_cod_ab_tur,TR-D-53-012
TR-54-001,district,Adapazarı,TR-54,,,hdx_cod_ab_tur,TR-D-54-001
TR-54-002,district,Akyazı,TR-54,,,hdx_cod_ab_tur,TR-D-54-002
TR-54-003,district,Arifiye,TR-54,,,hdx_cod_ab_tur,TR-D-54-003
TR-54-004,district,Erenler,TR-54,,,hdx_cod_ab_tur,TR-D-54-004
TR-54-005,district,Ferizli,TR-54,,,hdx_cod_ab_tur,TR-D-54-005
TR-54-006,district,Geyve,TR-54,,,hdx_cod_ab_tur,TR-D-54-006
TR-54-007,district,Hendek,TR-54,,,hdx_cod_ab_tur,TR-D-54-007
TR-54-008,district,Karapürçek,TR-54,,,hdx_cod_ab_tur,TR-D-54-008
TR-54-009,district,Karasu,TR-54,,,hdx_cod_ab_tur,TR-D-54-009
TR-54-010,district,Kaynarca,TR-54,,,hdx_cod_ab_tur,TR-D-54-010
TR-54-011,district,Kocaali,TR-54,,,hdx_cod_ab_tur,TR-D-54-011
TR-54-012,district,Pamukova,TR-54,,,hdx_cod_ab_tur,TR-D-54-012
TR-54-013,district,Sapanca,TR-54,,,hdx_cod_ab_tur,TR-D-54-013
TR-54-014,district,Serdivan,TR-54,,,hdx_cod_ab_tur,TR-D-54-014
TR-54-015,district,Söğütlü,TR-54,,,hdx_cod_ab_tur,TR-D-54-015
TR-54-016,district,Taraklı,TR-54,,,hdx_cod_ab_tur,TR-D-54-016
TR-55-001,district,19 Mayıs,TR-55,,,hdx_cod_ab_tur,TR-D-55-001
TR-55-002,district,Alaçam,TR-55,,,hdx_cod_ab_tur,TR-D-55-002
TR-55-003,district,Asarcık,TR-55,,,hdx_cod_ab_tur,TR-D-55-003
TR-55-004,district,Atakum,TR-55,,,hdx_cod_ab_tur,TR-D-55-004
TR-55-005,district,Ayvacık,TR-55,,,hdx_cod_ab_tur,TR-D-55-005
TR-55-006,district,Bafra,TR-55,,,hdx_cod_ab_tur,TR-D-55-006
TR-55-007,district,Canik,TR-55,,,hdx_cod_ab_tur,TR-D-55-007
TR-55-008,district,Çarşamba,TR-55,,,hdx_cod_ab_tur,TR-D-55-008
TR-55-009,district,Havza,TR-55,,,hdx_cod_ab_tur,TR-D-55-009
TR-55-010,district,İlkadım,TR-55,,,hdx_cod_ab_tur,TR-D-55-010
TR-55-011,district,Kavak,TR-55,,,hdx_cod_ab_tur,TR-D-55-011
TR-55-012,district,Ladik,TR-55,,,hdx_cod_ab_tur,TR-D-55-012
TR-55-013,district,Salıpazarı,TR-55,,,hdx_cod_ab_tur,TR-D-55-013
TR-55-014,district,Tekkeköy,TR-55,,,hdx_cod_ab_tur,TR-D-55-014
TR-55-015,district,Terme,TR-55,,,hdx_cod_ab_tur,TR-D-55-015
TR-55-016,district,Vezirköprü,TR-55,,,hdx_cod_ab_tur,TR-D-55-016
TR-55-017,district,Yakakent,TR-55,,,hdx_cod_ab_tur,TR-D-55-017
TR-56-001,district,Baykan,TR-56,,,hdx_cod_ab_tur,TR-D-56-001
TR-56-002,district,Eruh,TR-56,,,hdx_cod_ab_tur,TR-D-56-002
TR-56-003,district,Kurtalan,TR-56,,,hdx_cod_ab_tur,TR-D-56-003
TR-56-004,district,Pervari,TR-56,,,hdx_cod_ab_tur,TR-D-56-004
TR-56-005,district,Siirt,TR-56,,,hdx_cod_ab_tur,TR-D-56-005
TR-56-006,district,Şirvan,TR-56,,,hdx_cod_ab_tur,TR-D-56-006
TR-56-007,district,Tillo,TR-56,,,hdx_cod_ab_tur,TR-D-56-007
TR-57-001,district,Ayancık,TR-57,,,hdx_cod_ab_tur,TR-D-57-001
TR-57-002,district,Boyabat,TR-57,,,hdx_cod_ab_tur,TR-D-57-002
TR-57-003,district,Dikmen,TR-57,,,hdx_cod_ab_tur,TR-D-57-003
TR-57-004,district,Durağan,TR-57,,,hdx_cod_ab_tur,TR-D-57-004
TR-57-005,district,Erfelek,TR-57,,,hdx_cod_ab_tur,TR-D-57-005
TR-57-006,district,Gerze,TR-57,,,hdx_cod_ab_tur,TR-D-57-006
TR-57-007,district,Saraydüzü,TR-57,,,hdx_cod_ab_tur,TR-D-57-007
TR-57-008,district,Sinop,TR-57,,,hdx_cod_ab_tur,TR-D-57-008
TR-57-009,district,Türkeli,TR-57,,,hdx_cod_ab_tur,TR-D-57-009
TR-58-001,district,Akıncılar,TR-58,,,hdx_cod_ab_tur,TR-D-58-001
TR-58-002,district,Altınyayla,TR-58,,,hdx_cod_ab_tur,TR-D-58-002
TR-58-003,district,Divriği,TR-58,,,hdx_cod_ab_tur,TR-D-58-003
TR-58-004,district,Doğanşar,TR-58,,,hdx_cod_ab_tur,TR-D-58-004
TR-58-005,district,Gemerek,TR-58,,,hdx_cod_ab_tur,TR-D-58-005
TR-58-006,district,Gölova,TR-58,,,hdx_cod_ab_tur,TR-D-58-006
TR-58-007,district,Gürün,TR-58,,,hdx_cod_ab_tur,TR-D-58-007
TR-58-008,district,Hafik,TR-58,,,hdx_cod_ab_tur,TR-D-58-008
TR-58-009,district,İmranlı,TR-58,,,hdx_cod_ab_tur,TR-D-58-009
TR-58-010,district,Kangal,TR-58,,,hdx_cod_ab_tur,TR-D-58-010
TR-58-011,district,Koyulhisar,TR-58,,,hdx_cod_ab_tur,TR-D-58-011
TR-58-012,district,Sivas,TR-58,,,hdx_cod_ab_tur,TR-D-58-012
TR-58-013,district,Suşehri,TR-58,,,hdx_cod_ab_tur,TR-D-58-013
TR-58-014,district,Şarkışla,TR-58,,,hdx_cod_ab_tur,TR-D-58-014
TR-58-015,district,Ulaş,TR-58,,,hdx_cod_ab_tur,TR-D-58-015
TR-58-016,district,Yıldızeli,TR-58,,,hdx_cod_ab_tur,TR-D-58-016
TR-58-017,district,Zara,TR-58,,,hdx_cod_ab_tur,TR-D-58-017
TR-59-001,district,Çerkezköy,TR-59,,,hdx_cod_ab_tur,TR-D-59-001
TR-59-002,district,Çorlu,TR-59,,,hdx_cod_ab_tur,TR-D-59-002
TR-59-003,district,Ergene,TR-59,,,hdx_cod_ab_tur,TR-D-59-003
TR-59-004,district,Hayrabolu,TR-59,,,hdx_cod_ab_tur,TR-D-59-004
TR-59-005,district,Kapaklı,TR-59,,,hdx_cod_ab_tur,TR-D-59-005
TR-59-006,district,Malkara,TR-59,,,hdx_cod_ab_tur,TR-D-59-006
TR-59-007,district,Marmara Ereğlisi,TR-59,,,hdx_cod_ab_tur,TR-D-59-007
TR-59-008,district,Muratlı,TR-59,,,hdx_cod_ab_tur,TR-D-59-008
TR-59-009,district,Saray,TR-59,,,hdx_cod_ab_tur,TR-D-59-009
TR-59-010,district,Süleymanpaşa,TR-59,,,hdx_cod_ab_tur,TR-D-59-010
TR-59-011,district,Şarköy,TR-59,,,hdx_cod_ab_tur,TR-D-59-011
TR-60-001,district,Almus,TR-60,,,hdx_cod_ab_tur,TR-D-60-001
TR-60-002,district,Artova,TR-60,,,hdx_cod_ab_tur,TR-D-60-002
TR-60-003,district,Başçiftlik,TR-60,,,hdx_cod_ab_tur,TR-D-60-003
TR-60-004,district,Erbaa,TR-60,,,hdx_cod_ab_tur,TR-D-60-004
TR-60-005,district,Niksar,TR-60,,,hdx_cod_ab_tur,TR-D-60-005
TR-60-006,district,Pazar,TR-60,,,hdx_cod_ab_tur,TR-D-60-006
TR-60-007,district,Reşadiye,TR-60,,,hdx_cod_ab_tur,TR-D-60-007
TR-60-008,district,Sulusaray,TR-60,,,hdx_cod_ab_tur,TR-D-60-008
TR-60-009,district,Tokat,TR-60,,,hdx_cod_ab_tur,TR-D-60-009
TR-60-010,district,Turhal,TR-60,,,hdx_cod_ab_tur,TR-D-60-010
TR-60-011,district,Yeşilyurt,TR-60,,,hdx_cod_ab_tur,TR-D-60-011
TR-60-012,district,Zile,TR-60,,,hdx_cod_ab_tur,TR-D-60-012
TR-61-001,district,Akçaabat,TR-61,,,hdx_cod_ab_tur,TR-D-61-001
TR-61-002,district,Araklı,TR-61,,,hdx_cod_ab_tur,TR-D-61-002
TR-61-003,district,Arsin,TR-61,,,hdx_cod_ab_tur,TR-D-61-003
TR-61-004,district,Beşikdüzü,TR-61,,,hdx_cod_ab_tur,TR-D-61-004
TR-61-005,district,Çarşıbaşı,TR-61,,,hdx_cod_ab_tur,TR-D-61-005
TR-61-006,district,Çaykara,TR-61,,,hdx_cod_ab_tur,TR-D-61-006
TR-61-007,district,Dernekpazarı,TR-61,,,hdx_cod_ab_tur,TR-D-61-007
TR-61-008,district,Düzköy,TR-61,,,hdx_cod_ab_tur,TR-D-61-008
TR-61-009,district,Hayrat,TR-61,,,hdx_cod_ab_tur,TR-D-61-009
TR-61-010,district,Köprübaşı,TR-61,,,hdx_cod_ab_tur,TR-D-61-010
TR-61-011,district,Maçka,TR-61,,,hdx_cod_ab_tur,TR-D-61-011
TR-61-012,district,Of,TR-61,,,hdx_cod_ab_tur,TR-D-61-012
TR-61-013,district,Ortahisar,TR-61,,,hdx_cod_ab_tur,TR-D-61-013
TR-61-014,district,Sürmene,TR-61,,,hdx_cod_ab_tur,TR-D-61-014
TR-61-015,district,Şalpazarı,TR-61,,,hdx_cod_ab_tur,TR-D-61-015
TR-61-016,district,Tonya,TR-61,,,hdx_cod_ab_tur,TR-D-61-016
TR-61-017,district,Vakfıkebir,TR-61,,,hdx_cod_ab_tur,TR-D-61-017
TR-61-018,district,Yomra,TR-61,,,hdx_cod_ab_tur,TR-D-61-018
TR-62-001,district,Çemişgezek,TR-62,,,hdx_cod_ab_tur,TR-D-62-001
TR-62-002,district,Hozat,TR-62,,,hdx_cod_ab_tur,TR-D-62-002
TR-62-003,district,Mazgirt,TR-62,,,hdx_cod_ab_tur,TR-D-62-003
TR-62-004,district,Nazımiye,TR-62,,,hdx_cod_ab_tur,TR-D-62-004
TR-62-005,district,Ovacık,TR-62,,,hdx_cod_ab_tur,TR-D-62-005
TR-62-006,district,Pertek,TR-62,,,hdx_cod_ab_tur,TR-D-62-006
TR-62-007,district,Pülümür,TR-62,,,hdx_cod_ab_tur,TR-D-62-007
TR-62-008,district,Tunceli,TR-62,,,hdx_cod_ab_tur,TR-D-62-008
TR-63-001,district,Akçakale,TR-63,,,hdx_cod_ab_tur,TR-D-63-001
TR-63-002,district,Birecik,TR-63,,,hdx_cod_ab_tur,TR-D-63-002
TR-63-003,district,Bozova,TR-63,,,hdx_cod_ab_tur,TR-D-63-003
TR-63-004,district,Ceylanpınar,TR-63,,,hdx_cod_ab_tur,TR-D-63-004
TR-63-005,district,Eyyübiye,TR-63,,,hdx_cod_ab_tur,TR-D-63-005
TR-63-006,district,Halfeti,TR-63,,,hdx_cod_ab_tur,TR-D-63-006
TR-63-007,district,Haliliye,TR-63,,,hdx_cod_ab_tur,TR-D-63-007
TR-63-008,district,Harran,TR-63,,,hdx_cod_ab_tur,TR-D-63-008
TR-63-009,district,Hilvan,TR-63,,,hdx_cod_ab_tur,TR-D-63-009
TR-63-010,district,Karaköprü,TR-63,,,hdx_cod_ab_tur,TR-D-63-010
TR-63-011,district,Siverek,TR-63,,,hdx_cod_ab_tur,TR-D-63-011
TR-63-012,district,Suruç,TR-63,,,hdx_cod_ab_tur,TR-D-63-012
TR-63-013,district,Viranşehir,TR-63,,,hdx_cod_ab_tur,TR-D-63-013
TR-64-001,district,Banaz,TR-64,,,hdx_cod_ab_tur,TR-D-64-001
TR-64-002,district,Eşme,TR-64,,,hdx_cod_ab_tur,TR-D-64-002
TR-64-003,district,Karahallı,TR-64,,,hdx_cod_ab_tur,TR-D-64-003
TR-64-004,district,Sivaslı,TR-64,,,hdx_cod_ab_tur,TR-D-64-004
TR-64-005,district,Ulubey,TR-64,,,hdx_cod_ab_tur,TR-D-64-005
TR-64-006,district,Uşak,TR-64,,,hdx_cod_ab_tur,TR-D-64-006
TR-65-001,district,Bahçesaray,TR-65,,,hdx_cod_ab_tur,TR-D-65-001
TR-65-002,district,Başkale,TR-65,,,hdx_cod_ab_tur,TR-D-65-002
TR-65-003,district,Çaldıran,TR-65,,,hdx_cod_ab_tur,TR-D-65-003
TR-65-004,district,Çatak,TR-65,,,hdx_cod_ab_tur,TR-D-65-004
TR-65-005,district,Edremit,TR-65,,,hdx_cod_ab_tur,TR-D-65-005
TR-65-006,district,Erciş,TR-65,,,hdx_cod_ab_tur,TR-D-65-006
TR-65-007,district,Gevaş,TR-65,,,hdx_cod_ab_tur,TR-D-65-007
TR-65-008,district,Gürpınar,TR-65,,,hdx_cod_ab_tur,TR-D-65-008
TR-65-009,district,İpekyolu,TR-65,,,hdx_cod_ab_tur,TR-D-65-009
TR-65-010,district,Muradiye,TR-65,,,hdx_cod_ab_tur,TR-D-65-010
TR-65-011,district,Özalp,TR-65,,,hdx_cod_ab_tur,TR-D-65-011
TR-65-012,district,Saray,TR-65,,,hdx_cod_ab_tur,TR-D-65-012
TR-65-013,district,Tuşba,TR-65,,,hdx_cod_ab_tur,TR-D-65-013
TR-66-001,district,Akdağmadeni,TR-66,,,hdx_cod_ab_tur,TR-D-66-001
TR-66-002,district,Aydıncık,TR-66,,,hdx_cod_ab_tur,TR-D-66-002
TR-66-003,district,Boğazlıyan,TR-66,,,hdx_cod_ab_tur,TR-D-66-003
TR-66-004,district,Çandır,TR-66,,,hdx_cod_ab_tur,TR-D-66-004
TR-66-005,district,Çayıralan,TR-66,,,hdx_cod_ab_tur,TR-D-66-005
TR-66-006,district,Çekerek,TR-66,,,hdx_cod_ab_tur,TR-D-66-006
TR-66-007,district,Kadışehri,TR-66,,,hdx_cod_ab_tur,TR-D-66-007
TR-66-008,district,Saraykent,TR-66,,,hdx_cod_ab_tur,TR-D-66-008
TR-66-009,district,Sarıkaya,TR-66,,,hdx_cod_ab_tur,TR-D-66-009
TR-66-010,district,Sorgun,TR-66,,,hdx_cod_ab_tur,TR-D-66-010
TR-66-011,district,Şefaatli,TR-66,,,hdx_cod_ab_tur,TR-D-66-011
TR-66-012,district,Yenifakılı,TR-66,,,hdx_cod_ab_tur,TR-D-66-012
TR-66-013,district,Yerköy,TR-66,,,hdx_cod_ab_tur,TR-D-66-013
TR-66-014,district,Yozgat,TR-66,,,hdx_cod_ab_tur,TR-D-66-014
TR-67-001,district,Alaplı,TR-67,,,hdx_cod_ab_tur,TR-D-67-001
TR-67-002,district,Çaycuma,TR-67,,,hdx_cod_ab_tur,TR-D-67-002
TR-67-003,district,Devrek,TR-67,,,hdx_cod_ab_tur,TR-D-67-003
TR-67-004,district,Ereğli,TR-67,,,hdx_cod_ab_tur,TR-D-67-004
TR-67-005,district,Gökçebey,TR-67,,,hdx_cod_ab_tur,TR-D-67-005
TR-67-006,district,Kilimli,TR-67,,,hdx_cod_ab_tur,TR-D-67-006
TR-67-007,district,Kozlu,TR-67,,,hdx_cod_ab_tur,TR-D-67-007
TR-67-008,district,Zonguldak,TR-67,,,hdx_cod_ab_tur,TR-D-67-008
TR-68-001,district,Ağaçören,TR-68,,,hdx_cod_ab_tur,TR-D-68-001
TR-68-002,district,Aksaray,TR-68,,,hdx_cod_ab_tur,TR-D-68-002
TR-68-003,district,Eskil,TR-68,,,hdx_cod_ab_tur,TR-D-68-003
TR-68-004,district,Gülağaç,TR-68,,,hdx_cod_ab_tur,TR-D-68-004
TR-68-005,district,Güzelyurt,TR-68,,,hdx_cod_ab_tur,TR-D-68-005
TR-68-006,district,Ortaköy,TR-68,,,hdx_cod_ab_tur,TR-D-68-006
TR-68-007,district,Sarıyahşi,TR-68,,,hdx_cod_ab_tur,TR-D-68-007
TR-68-008,district,Sultanhanı,TR-68,,,hdx_cod_ab_tur,TR-D-68-008
TR-69-001,district,Aydıntepe,TR-69,,,hdx_cod_ab_tur,TR-D-69-001
TR-69-002,district,Bayburt,TR-69,,,hdx_cod_ab_tur,TR-D-69-002
TR-69-003,district,Demirözü,TR-69,,,hdx_cod_ab_tur,TR-D-69-003
TR-70-001,district,Ayrancı,TR-70,,,hdx_cod_ab_tur,TR-D-70-001
TR-70-002,district,Başyayla,TR-70,,,hdx_cod_ab_tur,TR-D-70-002
TR-70-003,district,Ermenek,TR-70,,,hdx_cod_ab_tur,TR-D-70-003
TR-70-004,district,Karaman,TR-70,,,hdx_cod_ab_tur,TR-D-70-004
TR-70-005,district,Kazımkarabekir,TR-70,,,hdx_cod_ab_tur,TR-D-70-005
TR-70-006,district,Sarıveliler,TR-70,,,hdx_cod_ab_tur,TR-D-70-006
TR-71-001,district,Bahşili,TR-71,,,hdx_cod_ab_tur,TR-D-71-001
TR-71-002,district,Balışeyh,TR-71,,,hdx_cod_ab_tur,TR-D-71-002
TR-71-003,district,Çelebi,TR-71,,,hdx_cod_ab_tur,TR-D-71-003
TR-71-004,district,Delice,TR-71,,,hdx_cod_ab_tur,TR-D-71-004
TR-71-005,district,Karakeçili,TR-71,,,hdx_cod_ab_tur,TR-D-71-005
TR-71-006,district,Keskin,TR-71,,,hdx_cod_ab_tur,TR-D-71-006
TR-71-007,district,Kırıkkale,TR-71,,,hdx_cod_ab_tur,TR-D-71-007
TR-71-008,district,Sulakyurt,TR-71,,,hdx_cod_ab_tur,TR-D-71-008
TR-71-009,district,Yahşihan,TR-71,,,hdx_cod_ab_tur,TR-D-71-009
TR-72-001,district,Batman,TR-72,,,hdx_cod_ab_tur,TR-D-72-001
TR-72-002,district,Beşiri,TR-72,,,hdx_cod_ab_tur,TR-D-72-002
TR-72-003,district,Gercüş,TR-72,,,hdx_cod_ab_tur,TR-D-72-003
TR-72-004,district,Hasankeyf,TR-72,,,hdx_cod_ab_tur,TR-D-72-004
TR-72-005,district,Kozluk,TR-72,,,hdx_cod_ab_tur,TR-D-72-005
TR-72-006,district,Sason,TR-72,,,hdx_cod_ab_tur,TR-D-72-006
TR-73-001,district,Beytüşşebap,TR-73,,,hdx_cod_ab_tur,TR-D-73-001
TR-73-002,district,Cizre,TR-73,,,hdx_cod_ab_tur,TR-D-73-002
TR-73-003,district,Güçlükonak,TR-73,,,hdx_cod_ab_tur,TR-D-73-003
TR-73-004,district,İdil,TR-73,,,hdx_cod_ab_tur,TR-D-73-004
TR-73-005,district,Silopi,TR-73,,,hdx_cod_ab_tur,TR-D-73-005
TR-73-006,district,Şırnak,TR-73,,,hdx_cod_ab_tur,TR-D-73-006
TR-73-007,district,Uludere,TR-73,,,hdx_cod_ab_tur,TR-D-73-007
TR-74-001,district,Amasra,TR-74,,,hdx_cod_ab_tur,TR-D-74-001
TR-74-002,district,Bartın,TR-74,,,hdx_cod_ab_tur,TR-D-74-002
TR-74-003,district,Kurucaşile,TR-74,,,hdx_cod_ab_tur,TR-D-74-003
TR-74-004,district,Ulus,TR-74,,,hdx_cod_ab_tur,TR-D-74-004
TR-75-001,district,Ardahan,TR-75,,,hdx_cod_ab_tur,TR-D-75-001
TR-75-002,district,Çıldır,TR-75,,,hdx_cod_ab_tur,TR-D-75-002
TR-75-003,district,Damal,TR-75,,,hdx_cod_ab_tur,TR-D-75-003
TR-75-004,district,Göle,TR-75,,,hdx_cod_ab_tur,TR-D-75-004
TR-75-005,district,Hanak,TR-75,,,hdx_cod_ab_tur,TR-D-75-005
TR-75-006,district,Posof,TR-75,,,hdx_cod_ab_tur,TR-D-75-006
TR-76-001,district,Aralık,TR-76,,,hdx_cod_ab_tur,TR-D-76-001
TR-76-002,district,Iğdır,TR-76,,,hdx_cod_ab_tur,TR-D-76-002
TR-76-003,district,Karakoyunlu,TR-76,,,hdx_cod_ab_tur,TR-D-76-003
TR-76-004,district,Tuzluca,TR-76,,,hdx_cod_ab_tur,TR-D-76-004
