area_id,area_level,name_tr,parent_id,bucak,medas_code,first_seen,last_seen,source_id
TR-56-001-27805,village,Çevrimtepe Köy.,TR-56-001,Merkez Bucağı,27805,2013,2025,tuik_medas
TR-56-001-27806,village,Dokuzçavuş Köy.,TR-56-001,Merkez Bucağı,27806,2013,2025,tuik_medas
TR-56-001-27807,village,Engin Köy.,TR-56-001,Merkez Bucağı,27807,2013,2025,tuik_medas
TR-56-001-27808,village,Gündoğdu Köy.,TR-56-001,Merkez Bucağı,27808,2013,2025,tuik_medas
TR-56-001-27809,village,İkizler Köy.,TR-56-001,Merkez Bucağı,27809,2013,2025,tuik_medas
TR-56-001-27810,village,Kasımlı Köy.,TR-56-001,Merkez Bucağı,27810,2013,2025,tuik_medas
TR-56-001-27811,village,Narlıyurt Köy.,TR-56-001,Merkez Bucağı,27811,2013,2025,tuik_medas
TR-56-001-27812,village,Sarıdana Köy.,TR-56-001,Merkez Bucağı,27812,2013,2025,tuik_medas
TR-56-001-27813,village,Ulaştı Köy.,TR-56-001,Merkez Bucağı,27813,2013,2025,tuik_medas
TR-56-002-27815,village,Akdiken Köy.,TR-56-002,Merkez Bucağı,27815,2013,2025,tuik_medas
TR-56-002-27816,village,Akmeşe Köy.,TR-56-002,Merkez Bucağı,27816,2014,2025,tuik_medas
TR-56-002-27817,village,Bayıryüzü Köy.,TR-56-002,Merkez Bucağı,27817,2013,2025,tuik_medas
TR-56-002-27818,village,Bayramlı Köy.,TR-56-002,Merkez Bucağı,27818,2013,2025,tuik_medas
TR-56-002-27819,village,Bilgili Köy.,TR-56-002,Merkez Bucağı,27819,2013,2025,tuik_medas
TR-56-002-27820,village,Bölüklü Köy.,TR-56-002,Merkez Bucağı,27820,2013,2025,tuik_medas
TR-56-002-27821,village,Budamış Köy.,TR-56-002,Merkez Bucağı,27821,2013,2025,tuik_medas
TR-56-002-27822,village,Cintepe Köy.,TR-56-002,Merkez Bucağı,27822,2013,2025,tuik_medas
TR-56-002-27823,village,Çetinkol Köy.,TR-56-002,Merkez Bucağı,27823,2013,2025,tuik_medas
TR-56-002-27824,village,Çırpılı Köy.,TR-56-002,Merkez Bucağı,27824,2013,2025,tuik_medas
TR-56-002-27825,village,Çizmeli Köy.,TR-56-002,Merkez Bucağı,27825,2013,2025,tuik_medas
TR-56-002-27826,village,Dalkorur Köy.,TR-56-002,Merkez Bucağı,27826,2013,2025,tuik_medas
TR-56-002-27827,village,Demiremek Köy.,TR-56-002,Merkez Bucağı,27827,2013,2025,tuik_medas
TR-56-002-27828,village,Gedikaşar Köy.,TR-56-002,Merkez Bucağı,27828,2013,2025,tuik_medas
TR-56-002-27829,village,Gelenkardeş Köy.,TR-56-002,Merkez Bucağı,27829,2013,2025,tuik_medas
TR-56-002-27830,village,Gölgelikonak Köy.,TR-56-002,Merkez Bucağı,27830,2013,2025,tuik_medas
TR-56-002-27831,village,Görendoruk Köy.,TR-56-002,Merkez Bucağı,27831,2013,2025,tuik_medas
TR-56-002-27832,village,Kavakgölü Köy.,TR-56-002,Merkez Bucağı,27832,2013,2025,tuik_medas
TR-56-002-27833,village,Kuşdalı Köy.,TR-56-002,Merkez Bucağı,27833,2013,2025,tuik_medas
TR-56-002-27834,village,Ortaklı Köy.,TR-56-002,Merkez Bucağı,27834,2013,2025,tuik_medas
TR-56-002-27835,village,Oymakılıç Köy.,TR-56-002,Merkez Bucağı,27835,2013,2025,tuik_medas
TR-56-002-27836,village,Payamlı Köy.,TR-56-002,Merkez Bucağı,27836,2013,2025,tuik_medas
TR-56-002-27837,village,Ufaca Köy.,TR-56-002,Merkez Bucağı,27837,2013,2025,tuik_medas
TR-56-002-27838,village,Üzümlük Köy.,TR-56-002,Merkez Bucağı,27838,2013,2025,tuik_medas
TR-56-002-27839,village,Yanılmaz Köy.,TR-56-002,Merkez Bucağı,27839,2013,2025,tuik_medas
TR-56-002-27840,village,Yediyaprak Köy.,TR-56-002,Merkez Bucağı,27840,2013,2025,tuik_medas
TR-56-002-27841,village,Yeşilören Köy.,TR-56-002,Merkez Bucağı,27841,2013,2025,tuik_medas
TR-56-002-27842,village,Bağgöze Köy.,TR-56-002,Merkez Bucağı,27842,2013,2025,tuik_medas
TR-56-002-27843,village,Ballıkavak Köy.,TR-56-002,Merkez Bucağı,27843,2013,2025,tuik_medas
TR-56-002-27844,village,Bingöl Köy.,TR-56-002,Merkez Bucağı,27844,2013,2025,tuik_medas
TR-56-002-27845,village,Bozatlı Köy.,TR-56-002,Merkez Bucağı,27845,2013,2025,tuik_medas
TR-56-002-27846,village,Bozkuş Köy.,TR-56-002,Merkez Bucağı,27846,2013,2025,tuik_medas
TR-56-002-27847,village,Çeltiksuyu Köy.,TR-56-002,Merkez Bucağı,27847,2013,2025,tuik_medas
TR-56-002-27848,village,Çimencik Köy.,TR-56-002,Merkez Bucağı,27848,2013,2025,tuik_medas
TR-56-002-27850,village,Dağdüşü Köy.,TR-56-002,Merkez Bucağı,27850,2013,2025,tuik_medas
TR-56-002-27851,village,Dikboğaz Köy.,TR-56-002,Merkez Bucağı,27851,2013,2025,tuik_medas
TR-56-002-27852,village,Dönerdöver Köy.,TR-56-002,Merkez Bucağı,27852,2013,2025,tuik_medas
TR-56-002-27853,village,Ekinyolu Köy.,TR-56-002,Merkez Bucağı,27853,2013,2025,tuik_medas
TR-56-002-27854,village,Erenkaya Köy.,TR-56-002,Merkez Bucağı,27854,2013,2025,tuik_medas
TR-56-002-27855,village,Gönülaldı Köy.,TR-56-002,Merkez Bucağı,27855,2013,2025,tuik_medas
TR-56-002-27856,village,Gülburnu Köy.,TR-56-002,Merkez Bucağı,27856,2013,2025,tuik_medas
TR-56-002-27857,village,Karadayılar Köy.,TR-56-002,Merkez Bucağı,27857,2013,2025,tuik_medas
TR-56-002-27858,village,Kaşıkyayla Köy.,TR-56-002,Merkez Bucağı,27858,2013,2025,tuik_medas
TR-56-002-27859,village,Kavaközü Köy.,TR-56-002,Merkez Bucağı,27859,2013,2025,tuik_medas
TR-56-002-27860,village,Kekliktepe Köy.,TR-56-002,Merkez Bucağı,27860,2013,2025,tuik_medas
TR-56-002-27861,village,Kemerli Köy.,TR-56-002,Merkez Bucağı,27861,2013,2025,tuik_medas
TR-56-002-27862,village,Kılıçkaya Köy.,TR-56-002,Merkez Bucağı,27862,2013,2025,tuik_medas
TR-56-002-27863,village,Körüklükaya Köy.,TR-56-002,Merkez Bucağı,27863,2013,2025,tuik_medas
TR-56-002-27864,village,Narlıdere Köy.,TR-56-002,,27864,2023,2025,tuik_medas
TR-56-002-27865,village,Ormanardı Köy.,TR-56-002,Merkez Bucağı,27865,2013,2025,tuik_medas
TR-56-002-27866,village,Özlüpelit Köy.,TR-56-002,Merkez Bucağı,27866,2013,2025,tuik_medas
TR-56-002-27867,village,Salkımbağlar Köy.,TR-56-002,Merkez Bucağı,27867,2013,2025,tuik_medas
TR-56-002-27868,village,Savaşköy Köy.,TR-56-002,Merkez Bucağı,27868,2013,2025,tuik_medas
TR-56-002-27869,village,Tünekpınar Köy.,TR-56-002,,27869,2021,2025,tuik_medas
TR-56-002-27870,village,Yelkesen Köy.,TR-56-002,Merkez Bucağı,27870,2013,2025,tuik_medas
TR-56-002-27871,village,Yerliçoban Köy.,TR-56-002,Merkez Bucağı,27871,2013,2025,tuik_medas
TR-56-002-27872,village,Yokuşlu Köy.,TR-56-002,Merkez Bucağı,27872,2013,2025,tuik_medas
TR-56-002-49451,village,Dadaklı Köy.,TR-56-002,Merkez Bucağı,49451,2015,2025,tuik_medas
TR-56-002-751362,village,Demirciler Köy.,TR-56-002,,751362,2025,2025,tuik_medas
TR-56-003-27874,village,Ağaçlıpınar Köy.,TR-56-003,Merkez Bucağı,27874,2013,2025,tuik_medas
TR-56-003-27875,village,Akçalı Köy.,TR-56-003,Merkez Bucağı,27875,2013,2025,tuik_medas
TR-56-003-27876,village,Beykent Köy.,TR-56-003,Merkez Bucağı,27876,2013,2025,tuik_medas
TR-56-003-27877,village,Bölüktepe Köy.,TR-56-003,Merkez Bucağı,27877,2013,2025,tuik_medas
TR-56-003-27878,village,Çayırlı Köy.,TR-56-003,Merkez Bucağı,27878,2013,2025,tuik_medas
TR-56-003-27879,village,Erdurağı Köy.,TR-56-003,Merkez Bucağı,27879,2013,2025,tuik_medas
TR-56-003-27880,village,Gürgöze Köy.,TR-56-003,Merkez Bucağı,27880,2013,2025,tuik_medas
TR-56-003-27881,village,İğdeli Köy.,TR-56-003,Merkez Bucağı,27881,2013,2025,tuik_medas
TR-56-003-27882,village,Karabağ Köy.,TR-56-003,Merkez Bucağı,27882,2013,2025,tuik_medas
TR-56-003-27884,village,Kılıçlı Köy.,TR-56-003,Merkez Bucağı,27884,2013,2025,tuik_medas
TR-56-003-27885,village,Konakpınar Köy.,TR-56-003,Merkez Bucağı,27885,2013,2025,tuik_medas
TR-56-003-27886,village,Teylan Köy.,TR-56-003,Merkez Bucağı,27886,2013,2025,tuik_medas
TR-56-003-27887,village,Şenköy Köy.,TR-56-003,Merkez Bucağı,27887,2013,2025,tuik_medas
TR-56-003-27888,village,Tosunbağı Köy.,TR-56-003,Merkez Bucağı,27888,2013,2025,tuik_medas
TR-56-003-27889,village,Tütünköy Köy.,TR-56-003,Merkez Bucağı,27889,2013,2025,tuik_medas
TR-56-003-27890,village,Yeniköprü Köy.,TR-56-003,Merkez Bucağı,27890,2013,2025,tuik_medas
TR-56-003-27891,village,Derince Köy.,TR-56-003,Merkez Bucağı,27891,2013,2025,tuik_medas
TR-56-003-27892,village,Bağlıca Köy.,TR-56-003,Merkez Bucağı,27892,2013,2025,tuik_medas
TR-56-003-27893,village,Atalay Köy.,TR-56-003,Merkez Bucağı,27893,2013,2025,tuik_medas
TR-56-003-27894,village,Aydemir Köy.,TR-56-003,Merkez Bucağı,27894,2013,2025,tuik_medas
TR-56-003-27895,village,Çattepe Köy.,TR-56-003,Merkez Bucağı,27895,2013,2025,tuik_medas
TR-56-003-27896,village,Çeltikbaşı Köy.,TR-56-003,Merkez Bucağı,27896,2013,2025,tuik_medas
TR-56-003-27897,village,Kayalısu Köy.,TR-56-003,Merkez Bucağı,27897,2013,2025,tuik_medas
TR-56-003-27898,village,Tatlı Köy.,TR-56-003,Merkez Bucağı,27898,2013,2025,tuik_medas
TR-56-003-27899,village,Tulumtaş Köy.,TR-56-003,Merkez Bucağı,27899,2013,2025,tuik_medas
TR-56-003-27900,village,Üçpınar Köy.,TR-56-003,Merkez Bucağı,27900,2013,2025,tuik_medas
TR-56-003-27901,village,Yeşilkonak Köy.,TR-56-003,Merkez Bucağı,27901,2013,2025,tuik_medas
TR-56-003-27902,village,Yuvalı Köy.,TR-56-003,Merkez Bucağı,27902,2013,2025,tuik_medas
TR-56-003-27903,village,Yürekveren Köy.,TR-56-003,Merkez Bucağı,27903,2013,2025,tuik_medas
TR-56-003-27904,village,Yanarsu Köy.,TR-56-003,Merkez Bucağı,27904,2013,2025,tuik_medas
TR-56-003-27905,village,Akçegedik Köy.,TR-56-003,Merkez Bucağı,27905,2013,2025,tuik_medas
TR-56-003-27906,village,Akdam Köy.,TR-56-003,Merkez Bucağı,27906,2013,2025,tuik_medas
TR-56-003-27907,village,Aksöğüt Köy.,TR-56-003,Merkez Bucağı,27907,2013,2025,tuik_medas
TR-56-003-27908,village,Avcılar Köy.,TR-56-003,Merkez Bucağı,27908,2013,2025,tuik_medas
TR-56-003-27909,village,Azıklı Köy.,TR-56-003,Merkez Bucağı,27909,2013,2025,tuik_medas
TR-56-003-27910,village,Ballıkaya Köy.,TR-56-003,Merkez Bucağı,27910,2013,2025,tuik_medas
TR-56-003-27911,village,Bozhüyük Köy.,TR-56-003,Merkez Bucağı,27911,2013,2025,tuik_medas
TR-56-003-27912,village,Çakıllı Köy.,TR-56-003,Merkez Bucağı,27912,2013,2025,tuik_medas
TR-56-003-27913,village,Çalıdüzü Köy.,TR-56-003,Merkez Bucağı,27913,2013,2025,tuik_medas
TR-56-003-27914,village,Demirkuyu Köy.,TR-56-003,Merkez Bucağı,27914,2013,2025,tuik_medas
TR-56-003-27915,village,Ekinli Köy.,TR-56-003,Merkez Bucağı,27915,2013,2025,tuik_medas
TR-56-003-27916,village,Gökdoğan Köy.,TR-56-003,Merkez Bucağı,27916,2013,2025,tuik_medas
TR-56-003-27917,village,Gözpınar Köy.,TR-56-003,Merkez Bucağı,27917,2013,2025,tuik_medas
TR-56-003-27918,village,Güzeldere Köy.,TR-56-003,Merkez Bucağı,27918,2013,2025,tuik_medas
TR-56-003-27919,village,İncirlik Köy.,TR-56-003,Merkez Bucağı,27919,2013,2025,tuik_medas
TR-56-003-27920,village,Kapıkaya Köy.,TR-56-003,Merkez Bucağı,27920,2013,2025,tuik_medas
TR-56-003-27921,village,Saipbeyli Köy.,TR-56-003,Merkez Bucağı,27921,2013,2025,tuik_medas
TR-56-003-27922,village,Taşoluk Köy.,TR-56-003,Merkez Bucağı,27922,2013,2025,tuik_medas
TR-56-003-27923,village,Toytepe Köy.,TR-56-003,Merkez Bucağı,27923,2013,2025,tuik_medas
TR-56-003-27924,village,Uluköy Köy.,TR-56-003,Merkez Bucağı,27924,2013,2025,tuik_medas
TR-56-003-27925,village,Yakıttepe Köy.,TR-56-003,Merkez Bucağı,27925,2013,2025,tuik_medas
TR-56-003-27926,village,Yayıklı Köy.,TR-56-003,Merkez Bucağı,27926,2013,2025,tuik_medas
TR-56-003-27927,village,Yellice Köy.,TR-56-003,Merkez Bucağı,27927,2013,2025,tuik_medas
TR-56-003-27928,village,Yoldurağı Köy.,TR-56-003,Merkez Bucağı,27928,2013,2025,tuik_medas
TR-56-003-49479,village,Beşler Köy.,TR-56-003,Merkez Bucağı,49479,2015,2025,tuik_medas
TR-56-004-27930,village,Aşağıbalcılar Köy.,TR-56-004,Merkez Bucağı,27930,2013,2025,tuik_medas
TR-56-004-27931,village,Ayvalıbağ Köy.,TR-56-004,Merkez Bucağı,27931,2013,2025,tuik_medas
TR-56-004-27933,village,Belenoluk Köy.,TR-56-004,Merkez Bucağı,27933,2013,2025,tuik_medas
TR-56-004-27934,village,Bentköy Köy.,TR-56-004,Merkez Bucağı,27934,2013,2025,tuik_medas
TR-56-004-27935,village,Çatköy Köy.,TR-56-004,Merkez Bucağı,27935,2013,2025,tuik_medas
TR-56-004-27936,village,Çavuşlu Köy.,TR-56-004,Merkez Bucağı,27936,2013,2025,tuik_medas
TR-56-004-27937,village,Çobanören Köy.,TR-56-004,Merkez Bucağı,27937,2013,2025,tuik_medas
TR-56-004-27938,village,Çukurköy Köy.,TR-56-004,Merkez Bucağı,27938,2013,2025,tuik_medas
TR-56-004-27939,village,Doğanköy Köy.,TR-56-004,Merkez Bucağı,27939,2013,2025,tuik_medas
TR-56-004-27940,village,Dolusalkım Köy.,TR-56-004,Merkez Bucağı,27940,2013,2025,tuik_medas
TR-56-004-27941,village,Ekindüzü Köy.,TR-56-004,Merkez Bucağı,27941,2013,2025,tuik_medas
TR-56-004-27942,village,Gökbudak Köy.,TR-56-004,Merkez Bucağı,27942,2013,2025,tuik_medas
TR-56-004-27943,village,Gökçekoru Köy.,TR-56-004,Merkez Bucağı,27943,2013,2025,tuik_medas
TR-56-004-27944,village,Gölgeli Köy.,TR-56-004,Merkez Bucağı,27944,2013,2025,tuik_medas
TR-56-004-27945,village,Güleçler Köy.,TR-56-004,Merkez Bucağı,27945,2013,2025,tuik_medas
TR-56-004-27946,village,Gümüşören Köy.,TR-56-004,Merkez Bucağı,27946,2013,2025,tuik_medas
TR-56-004-27947,village,Kocaçavuş Köy.,TR-56-004,Merkez Bucağı,27947,2013,2025,tuik_medas
TR-56-004-27948,village,Narsuyu Köy.,TR-56-004,Merkez Bucağı,27948,2013,2025,tuik_medas
TR-56-004-27949,village,Ormandalı Köy.,TR-56-004,Merkez Bucağı,27949,2013,2025,tuik_medas
TR-56-004-27950,village,Sarıdam Köy.,TR-56-004,Merkez Bucağı,27950,2013,2025,tuik_medas
TR-56-004-27951,village,Sarıyaprak Köy.,TR-56-004,Merkez Bucağı,27951,2013,2025,tuik_medas
TR-56-004-27952,village,Söğütönü Köy.,TR-56-004,Merkez Bucağı,27952,2013,2025,tuik_medas
TR-56-004-27953,village,Taşdibek Köy.,TR-56-004,Merkez Bucağı,27953,2013,2025,tuik_medas
TR-56-004-27954,village,Tuzcular Köy.,TR-56-004,Merkez Bucağı,27954,2013,2025,tuik_medas
TR-56-004-27955,village,Üçoyuk Köy.,TR-56-004,Merkez Bucağı,27955,2013,2025,tuik_medas
TR-56-004-27956,village,Yapraktepe Köy.,TR-56-004,Merkez Bucağı,27956,2013,2025,tuik_medas
TR-56-004-27957,village,Yeniaydın Köy.,TR-56-004,Merkez Bucağı,27957,2013,2025,tuik_medas
TR-56-004-27958,village,Yukarıbalcılar Köy.,TR-56-004,Merkez Bucağı,27958,2013,2025,tuik_medas
TR-56-004-27959,village,Düğüncüler Köy.,TR-56-004,Merkez Bucağı,27959,2013,2025,tuik_medas
TR-56-004-27960,village,Keskin Köy.,TR-56-004,Merkez Bucağı,27960,2013,2025,tuik_medas
TR-56-004-27961,village,Kışlacık Köy.,TR-56-004,Merkez Bucağı,27961,2013,2025,tuik_medas
TR-56-004-27962,village,Doğanca Köy.,TR-56-004,Merkez Bucağı,27962,2013,2025,tuik_medas
TR-56-004-27963,village,Erkent Köy.,TR-56-004,Merkez Bucağı,27963,2013,2025,tuik_medas
TR-56-004-27964,village,Karasungur Köy.,TR-56-004,Merkez Bucağı,27964,2013,2025,tuik_medas
TR-56-004-27965,village,Kovanağzı Köy.,TR-56-004,,27965,2023,2025,tuik_medas
TR-56-004-27966,village,Köprüçay Köy.,TR-56-004,Merkez Bucağı,27966,2013,2025,tuik_medas
TR-56-004-27968,village,Okçular Köy.,TR-56-004,Merkez Bucağı,27968,2013,2025,tuik_medas
TR-56-004-27969,village,Palamutlu Köy.,TR-56-004,Merkez Bucağı,27969,2013,2025,tuik_medas
TR-56-004-27970,village,Tosuntarla Köy.,TR-56-004,Merkez Bucağı,27970,2013,2025,tuik_medas
TR-56-004-27971,village,Yanıkses Köy.,TR-56-004,Merkez Bucağı,27971,2013,2025,tuik_medas
TR-56-004-37866,village,Karşıkaya Köy.,TR-56-004,Merkez Bucağı,37866,2013,2025,tuik_medas
TR-56-004-379131,village,Gözlükuyu Köy.,TR-56-004,,379131,2023,2025,tuik_medas
TR-56-005-27739,village,Akdoğmuş Köy.,TR-56-005,Merkez Bucağı,27739,2013,2025,tuik_medas
TR-56-005-27740,village,Aktaş Köy.,TR-56-005,Merkez Bucağı,27740,2013,2025,tuik_medas
TR-56-005-27741,village,Akyamaç Köy.,TR-56-005,Merkez Bucağı,27741,2013,2025,tuik_medas
TR-56-005-27742,village,Bağlıca Köy.,TR-56-005,Merkez Bucağı,27742,2013,2025,tuik_medas
TR-56-005-27743,village,Beşyol Köy.,TR-56-005,Merkez Bucağı,27743,2013,2025,tuik_medas
TR-56-005-27744,village,Bostancık Köy.,TR-56-005,Merkez Bucağı,27744,2013,2025,tuik_medas
TR-56-005-27745,village,Bayraktepe Köy.,TR-56-005,Merkez Bucağı,27745,2013,2025,tuik_medas
TR-56-005-27746,village,Demirkaya Köy.,TR-56-005,Merkez Bucağı,27746,2013,2025,tuik_medas
TR-56-005-27747,village,Doluharman Köy.,TR-56-005,Merkez Bucağı,27747,2013,2025,tuik_medas
TR-56-005-27748,village,Ekmekçiler Köy.,TR-56-005,Merkez Bucağı,27748,2013,2025,tuik_medas
TR-56-005-27752,village,İnkapı Köy.,TR-56-005,Merkez Bucağı,27752,2013,2025,tuik_medas
TR-56-005-27753,village,Kalender Köy.,TR-56-005,Merkez Bucağı,27753,2013,2025,tuik_medas
TR-56-005-27754,village,Kayaboğaz Köy.,TR-56-005,Merkez Bucağı,27754,2013,2025,tuik_medas
TR-56-005-27757,village,Kışlacık Köy.,TR-56-005,Merkez Bucağı,27757,2013,2025,tuik_medas
TR-56-005-27758,village,Koçlu Köy.,TR-56-005,Merkez Bucağı,27758,2013,2025,tuik_medas
TR-56-005-27759,village,Konacık Köy.,TR-56-005,Merkez Bucağı,27759,2013,2025,tuik_medas
TR-56-005-27760,village,Köprübaşı Köy.,TR-56-005,Merkez Bucağı,27760,2013,2025,tuik_medas
TR-56-005-27761,village,Meşelidere Köy.,TR-56-005,Merkez Bucağı,27761,2013,2025,tuik_medas
TR-56-005-27762,village,Meydandere Köy.,TR-56-005,Merkez Bucağı,27762,2013,2025,tuik_medas
TR-56-005-27763,village,Pınarca Köy.,TR-56-005,Merkez Bucağı,27763,2013,2025,tuik_medas
TR-56-005-27764,village,Pınarova Köy.,TR-56-005,Merkez Bucağı,27764,2013,2025,tuik_medas
TR-56-005-27765,village,Sağırsu Köy.,TR-56-005,Merkez Bucağı,27765,2013,2025,tuik_medas
TR-56-005-27766,village,Sağlarca Köy.,TR-56-005,Merkez Bucağı,27766,2013,2025,tuik_medas
TR-56-005-27767,village,Sarıtepe Köy.,TR-56-005,Merkez Bucağı,27767,2013,2025,tuik_medas
TR-56-005-27768,village,Tuzkuyusu Köy.,TR-56-005,Merkez Bucağı,27768,2013,2025,tuik_medas
TR-56-005-27769,village,Yağmurtepe Köy.,TR-56-005,Merkez Bucağı,27769,2013,2025,tuik_medas
TR-56-005-27770,village,Yazlıca Köy.,TR-56-005,Merkez Bucağı,27770,2013,2025,tuik_medas
TR-56-005-27771,village,Yerlibahçe Köy.,TR-56-005,Merkez Bucağı,27771,2013,2025,tuik_medas
TR-56-005-27772,village,Yokuşbağları Köy.,TR-56-005,Merkez Bucağı,27772,2013,2025,tuik_medas
TR-56-005-27773,village,Eğlence Köy.,TR-56-005,Merkez Bucağı,27773,2013,2025,tuik_medas
TR-56-005-49376,village,Çağbaşı Köy.,TR-56-005,Merkez Bucağı,49376,2014,2025,tuik_medas
TR-56-005-49615,village,Zorkaya Köy.,TR-56-005,,49615,2018,2025,tuik_medas
TR-56-006-27973,village,Akçayar Köy.,TR-56-006,Merkez Bucağı,27973,2013,2025,tuik_medas
TR-56-006-27974,village,Akgeçit Köy.,TR-56-006,Merkez Bucağı,27974,2013,2025,tuik_medas
TR-56-006-27975,village,Akyokuş Köy.,TR-56-006,Merkez Bucağı,27975,2013,2025,tuik_medas
TR-56-006-27976,village,Bayındır Köy.,TR-56-006,Merkez Bucağı,27976,2013,2025,tuik_medas
TR-56-006-27977,village,Boylu Köy.,TR-56-006,Merkez Bucağı,27977,2013,2025,tuik_medas
TR-56-006-27978,village,Çeltikyolu Köy.,TR-56-006,Merkez Bucağı,27978,2013,2025,tuik_medas
TR-56-006-27979,village,Damlı Köy.,TR-56-006,Merkez Bucağı,27979,2013,2025,tuik_medas
TR-56-006-27980,village,Demirkapı Köy.,TR-56-006,Merkez Bucağı,27980,2013,2025,tuik_medas
TR-56-006-27981,village,Derinçay Köy.,TR-56-006,Merkez Bucağı,27981,2013,2025,tuik_medas
TR-56-006-27982,village,Gözlüce Köy.,TR-56-006,Merkez Bucağı,27982,2013,2025,tuik_medas
TR-56-006-27983,village,Hürmüz Köy.,TR-56-006,Merkez Bucağı,27983,2013,2025,tuik_medas
TR-56-006-27984,village,İkizler Köy.,TR-56-006,Merkez Bucağı,27984,2013,2025,tuik_medas
TR-56-006-27985,village,İncekaya Köy.,TR-56-006,Merkez Bucağı,27985,2013,2025,tuik_medas
TR-56-006-27986,village,Karaca Köy.,TR-56-006,Merkez Bucağı,27986,2013,2025,tuik_medas
TR-56-006-27987,village,Kasımlı Köy.,TR-56-006,Merkez Bucağı,27987,2013,2025,tuik_medas
TR-56-006-27988,village,Kirazlı Köy.,TR-56-006,Merkez Bucağı,27988,2013,2025,tuik_medas
TR-56-006-27989,village,Kömürlü Köy.,TR-56-006,Merkez Bucağı,27989,2013,2025,tuik_medas
TR-56-006-27990,village,Madenköy Köy.,TR-56-006,Merkez Bucağı,27990,2013,2025,tuik_medas
TR-56-006-27991,village,Meşecik Köy.,TR-56-006,Merkez Bucağı,27991,2013,2025,tuik_medas
TR-56-006-27992,village,Nallıkaya Köy.,TR-56-006,Merkez Bucağı,27992,2013,2025,tuik_medas
TR-56-006-27993,village,Ormanbağı Köy.,TR-56-006,Merkez Bucağı,27993,2013,2025,tuik_medas
TR-56-006-27994,village,Ormanlı Köy.,TR-56-006,Merkez Bucağı,27994,2013,2025,tuik_medas
TR-56-006-27995,village,Otluk Köy.,TR-56-006,Merkez Bucağı,27995,2013,2025,tuik_medas
TR-56-006-27996,village,Soğanlı Köy.,TR-56-006,Merkez Bucağı,27996,2013,2025,tuik_medas
TR-56-006-27997,village,Suludere Köy.,TR-56-006,Merkez Bucağı,27997,2013,2025,tuik_medas
TR-56-006-27998,village,Suluyazı Köy.,TR-56-006,Merkez Bucağı,27998,2013,2025,tuik_medas
TR-56-006-27999,village,Taşlı Köy.,TR-56-006,Merkez Bucağı,27999,2013,2025,tuik_medas
TR-56-006-28000,village,Taşyaka Köy.,TR-56-006,Merkez Bucağı,28000,2013,2025,tuik_medas
TR-56-006-28001,village,Tatlıpayam Köy.,TR-56-006,Merkez Bucağı,28001,2013,2025,tuik_medas
TR-56-006-28002,village,Yarımtepe Köy.,TR-56-006,Merkez Bucağı,28002,2013,2025,tuik_medas
TR-56-006-28003,village,Cevizlik Köy.,TR-56-006,Merkez Bucağı,28003,2013,2025,tuik_medas
TR-56-006-28004,village,Elmadalı Köy.,TR-56-006,Merkez Bucağı,28004,2013,2025,tuik_medas
TR-56-006-28005,village,Kayahisar Köy.,TR-56-006,Merkez Bucağı,28005,2013,2025,tuik_medas
TR-56-006-28006,village,Kesmetaş Köy.,TR-56-006,Merkez Bucağı,28006,2013,2025,tuik_medas
TR-56-006-28007,village,Oya Köy.,TR-56-006,Merkez Bucağı,28007,2013,2025,tuik_medas
TR-56-006-28008,village,Yamaçlı Köy.,TR-56-006,Merkez Bucağı,28008,2013,2025,tuik_medas
TR-56-006-28009,village,Özpınar Köy.,TR-56-006,Merkez Bucağı,28009,2013,2025,tuik_medas
TR-56-006-28010,village,Adıgüzel Köy.,TR-56-006,Merkez Bucağı,28010,2013,2025,tuik_medas
TR-56-006-28011,village,Belençay Köy.,TR-56-006,Merkez Bucağı,28011,2013,2025,tuik_medas
TR-56-006-28012,village,Çınarlı Köy.,TR-56-006,Merkez Bucağı,28012,2013,2025,tuik_medas
TR-56-006-28013,village,Daltepe Köy.,TR-56-006,Merkez Bucağı,28013,2013,2025,tuik_medas
TR-56-006-28014,village,Dişlinar Köy.,TR-56-006,Merkez Bucağı,28014,2013,2025,tuik_medas
TR-56-006-28015,village,Doğruca Köy.,TR-56-006,Merkez Bucağı,28015,2013,2025,tuik_medas
TR-56-006-28016,village,Durankaya Köy.,TR-56-006,Merkez Bucağı,28016,2013,2025,tuik_medas
TR-56-006-28017,village,Gümüş Köy.,TR-56-006,Merkez Bucağı,28017,2013,2025,tuik_medas
TR-56-006-28018,village,Kalkancık Köy.,TR-56-006,Merkez Bucağı,28018,2013,2025,tuik_medas
TR-56-006-28019,village,Kapılı Köy.,TR-56-006,Merkez Bucağı,28019,2013,2025,tuik_medas
TR-56-006-28020,village,Pirinçli Köy.,TR-56-006,Merkez Bucağı,28020,2013,2025,tuik_medas
TR-56-006-28021,village,Sarıdana Köy.,TR-56-006,Merkez Bucağı,28021,2013,2025,tuik_medas
TR-56-006-28022,village,Soğuksu Köy.,TR-56-006,Merkez Bucağı,28022,2013,2025,tuik_medas
TR-56-006-28023,village,Yağcılar Köy.,TR-56-006,Merkez Bucağı,28023,2013,2025,tuik_medas
TR-56-006-28024,village,Yalkaya Köy.,TR-56-006,Merkez Bucağı,28024,2013,2025,tuik_medas
