area_id,area_level,name_tr,parent_id,municipality,medas_code,first_seen,last_seen,source_id
TR-31-010-31300,neighbourhood,Gündüz Mah.,TR-31-010,Kırıkhan Bel.,31300,2013,2025,tuik_medas
TR-31-010-31301,neighbourhood,Kurtuluş Mah.,TR-31-010,Kırıkhan Bel.,31301,2013,2025,tuik_medas
TR-31-010-31302,neighbourhood,Menderes Mah.,TR-31-010,Kırıkhan Bel.,31302,2013,2025,tuik_medas
TR-31-010-31303,neighbourhood,Mimar Sinan Mah.,TR-31-010,Kırıkhan Bel.,31303,2013,2025,tuik_medas
TR-31-010-31304,neighbourhood,Özyörük Mah.,TR-31-010,Kırıkhan Bel.,31304,2013,2025,tuik_medas
TR-31-010-31305,neighbourhood,Yeni Mah.,TR-31-010,Kırıkhan Bel.,31305,2013,2025,tuik_medas
TR-31-010-31306,neighbourhood,408 Evler Mah.,TR-31-010,Kırıkhan Bel.,31306,2013,2025,tuik_medas
TR-31-011-149769,neighbourhood,Akkerpiç Mah.,TR-31-011,Kumlu Bel.,149769,2013,2025,tuik_medas
TR-31-011-149771,neighbourhood,Akkuyu Mah.,TR-31-011,Kumlu Bel.,149771,2013,2025,tuik_medas
TR-31-011-149773,neighbourhood,Akpınar Mah.,TR-31-011,Kumlu Bel.,149773,2013,2025,tuik_medas
TR-31-011-149775,neighbourhood,Aktaş Mah.,TR-31-011,Kumlu Bel.,149775,2013,2025,tuik_medas
TR-31-011-149777,neighbourhood,Batıayrancı Mah.,TR-31-011,Kumlu Bel.,149777,2013,2025,tuik_medas
TR-31-011-149779,neighbourhood,Doğuayrancı Mah.,TR-31-011,Kumlu Bel.,149779,2013,2025,tuik_medas
TR-31-011-149781,neighbourhood,Gülova Mah.,TR-31-011,Kumlu Bel.,149781,2013,2025,tuik_medas
TR-31-011-149783,neighbourhood,Yeniköy Mah.,TR-31-011,Kumlu Bel.,149783,2013,2025,tuik_medas
TR-31-011-149785,neighbourhood,Hatayhamamı Mah.,TR-31-011,Kumlu Bel.,149785,2013,2025,tuik_medas
TR-31-011-149787,neighbourhood,Kaletepe Mah.,TR-31-011,Kumlu Bel.,149787,2013,2025,tuik_medas
TR-31-011-149789,neighbourhood,Kelli Mah.,TR-31-011,Kumlu Bel.,149789,2013,2025,tuik_medas
TR-31-011-149791,neighbourhood,Kırcaoğlu Mah.,TR-31-011,Kumlu Bel.,149791,2013,2025,tuik_medas
TR-31-011-149793,neighbourhood,Muharrem Mah.,TR-31-011,Kumlu Bel.,149793,2013,2025,tuik_medas
TR-31-011-31310,neighbourhood,Cumhuriyet Mah.,TR-31-011,Kumlu Bel.,31310,2013,2025,tuik_medas
TR-31-011-31311,neighbourhood,Fevzi Çakmak Mah.,TR-31-011,Kumlu Bel.,31311,2013,2025,tuik_medas
TR-31-011-31312,neighbourhood,Gökçeoğlu Mah.,TR-31-011,Kumlu Bel.,31312,2013,2025,tuik_medas
TR-31-012-149489,neighbourhood,Çağlalık Mah.,TR-31-012,Payas Bel.,149489,2013,2025,tuik_medas
TR-31-012-149491,neighbourhood,Kozludere Mah.,TR-31-012,Payas Bel.,149491,2013,2025,tuik_medas
TR-31-012-149493,neighbourhood,Sincan Mah.,TR-31-012,Payas Bel.,149493,2013,2025,tuik_medas
TR-31-012-31184,neighbourhood,Cumhuriyet Mah.,TR-31-012,Payas Bel.,31184,2013,2025,tuik_medas
TR-31-012-31185,neighbourhood,Fatih Mah.,TR-31-012,Payas Bel.,31185,2013,2025,tuik_medas
TR-31-012-31186,neighbourhood,İstiklal Mah.,TR-31-012,Payas Bel.,31186,2013,2025,tuik_medas
TR-31-012-31187,neighbourhood,Karacami Mah.,TR-31-012,Payas Bel.,31187,2013,2025,tuik_medas
TR-31-012-31188,neighbourhood,Karbeyaz Mah.,TR-31-012,Payas Bel.,31188,2013,2025,tuik_medas
TR-31-012-31189,neighbourhood,Karşı Mah.,TR-31-012,Payas Bel.,31189,2013,2025,tuik_medas
TR-31-012-31190,neighbourhood,Kürtül Mah.,TR-31-012,Payas Bel.,31190,2013,2025,tuik_medas
TR-31-012-31191,neighbourhood,Yenişehir Mah.,TR-31-012,Payas Bel.,31191,2013,2025,tuik_medas
TR-31-012-31192,neighbourhood,Yıldırım Beyazıt Mah.,TR-31-012,Payas Bel.,31192,2013,2025,tuik_medas
TR-31-012-453001,neighbourhood,Bayraktepe Mah.,TR-31-012,Payas Bel.,453001,2023,2025,tuik_medas
TR-31-013-101618,neighbourhood,15 Temmuz Mah.,TR-31-013,Reyhanlı Bel.,101618,2024,2025,tuik_medas
TR-31-013-149795,neighbourhood,Ahmetbeyli Mah.,TR-31-013,Reyhanlı Bel.,149795,2013,2025,tuik_medas
TR-31-013-149797,neighbourhood,Akyayla Mah.,TR-31-013,Reyhanlı Bel.,149797,2013,2025,tuik_medas
TR-31-013-149799,neighbourhood,Alakuzu Mah.,TR-31-013,Reyhanlı Bel.,149799,2013,2025,tuik_medas
TR-31-013-149801,neighbourhood,Beşaslan Mah.,TR-31-013,Reyhanlı Bel.,149801,2013,2025,tuik_medas
TR-31-013-149803,neighbourhood,Bükülmez Mah.,TR-31-013,Reyhanlı Bel.,149803,2013,2025,tuik_medas
TR-31-013-149805,neighbourhood,Cilvegözü Mah.,TR-31-013,Reyhanlı Bel.,149805,2013,2025,tuik_medas
TR-31-013-149807,neighbourhood,Nergizli Mah.,TR-31-013,Reyhanlı Bel.,149807,2013,2025,tuik_medas
TR-31-013-149809,neighbourhood,Çakıryiğit Mah.,TR-31-013,Reyhanlı Bel.,149809,2013,2025,tuik_medas
TR-31-013-149811,neighbourhood,Davutpaşa Hüyüğü Mah.,TR-31-013,Reyhanlı Bel.,149811,2013,2025,tuik_medas
TR-31-013-149813,neighbourhood,Fevzipaşa Mah.,TR-31-013,Reyhanlı Bel.,149813,2013,2025,tuik_medas
TR-31-013-149815,neighbourhood,Gazimürseltepesi Mah.,TR-31-013,Reyhanlı Bel.,149815,2013,2025,tuik_medas
TR-31-013-149817,neighbourhood,Göktepe Mah.,TR-31-013,Reyhanlı Bel.,149817,2013,2025,tuik_medas
TR-31-013-149819,neighbourhood,Karacanlık Mah.,TR-31-013,Reyhanlı Bel.,149819,2013,2025,tuik_medas
TR-31-013-149821,neighbourhood,Karahüyük Mah.,TR-31-013,Reyhanlı Bel.,149821,2013,2025,tuik_medas
TR-31-013-149823,neighbourhood,Karasüleymanlı Mah.,TR-31-013,Reyhanlı Bel.,149823,2013,2025,tuik_medas
TR-31-013-149825,neighbourhood,Harran Mah.,TR-31-013,Reyhanlı Bel.,149825,2013,2025,tuik_medas
TR-31-013-149827,neighbourhood,Konuk Mah.,TR-31-013,Reyhanlı Bel.,149827,2013,2025,tuik_medas
TR-31-013-149829,neighbourhood,Kuletepe Mah.,TR-31-013,Reyhanlı Bel.,149829,2013,2025,tuik_medas
TR-31-013-149831,neighbourhood,Kumtepe Mah.,TR-31-013,Reyhanlı Bel.,149831,2013,2025,tuik_medas
TR-31-013-149833,neighbourhood,Öz Kurtuluş Mah.,TR-31-013,Reyhanlı Bel.,149833,2013,2025,tuik_medas
TR-31-013-149835,neighbourhood,Kuşaklı Mah.,TR-31-013,Reyhanlı Bel.,149835,2013,2025,tuik_medas
TR-31-013-149837,neighbourhood,Mehmetbeyli Mah.,TR-31-013,Reyhanlı Bel.,149837,2013,2025,tuik_medas
TR-31-013-149839,neighbourhood,Oğulpınar Mah.,TR-31-013,Reyhanlı Bel.,149839,2013,2025,tuik_medas
TR-31-013-149841,neighbourhood,Paşahöyük Mah.,TR-31-013,Reyhanlı Bel.,149841,2013,2025,tuik_medas
TR-31-013-149843,neighbourhood,Paşaköy Mah.,TR-31-013,Reyhanlı Bel.,149843,2013,2025,tuik_medas
TR-31-013-149845,neighbourhood,Suluköy Mah.,TR-31-013,Reyhanlı Bel.,149845,2013,2025,tuik_medas
TR-31-013-149847,neighbourhood,Tayfur Sökmen Mah.,TR-31-013,Reyhanlı Bel.,149847,2013,2025,tuik_medas
TR-31-013-149849,neighbourhood,Terzihüyük Mah.,TR-31-013,Reyhanlı Bel.,149849,2013,2025,tuik_medas
TR-31-013-149851,neighbourhood,Uzunkavak Mah.,TR-31-013,Kumlu Bel.,149851,2013,2025,tuik_medas
TR-31-013-149853,neighbourhood,Üçtepe Mah.,TR-31-013,Reyhanlı Bel.,149853,2013,2025,tuik_medas
TR-31-013-149855,neighbourhood,Varışlı Mah.,TR-31-013,Reyhanlı Bel.,149855,2013,2025,tuik_medas
TR-31-013-31313,neighbourhood,Adabucağı Mah.,TR-31-013,Reyhanlı Bel.,31313,2013,2025,tuik_medas
TR-31-013-31314,neighbourhood,Bağlar Mah.,TR-31-013,Reyhanlı Bel.,31314,2013,2025,tuik_medas
TR-31-013-31315,neighbourhood,Bahçelievler Mah.,TR-31-013,Reyhanlı Bel.,31315,2013,2025,tuik_medas
TR-31-013-31316,neighbourhood,Bayır Mah.,TR-31-013,Reyhanlı Bel.,31316,2013,2025,tuik_medas
TR-31-013-31317,neighbourhood,Cumhuriyet Mah.,TR-31-013,Reyhanlı Bel.,31317,2013,2025,tuik_medas
TR-31-013-31318,neighbourhood,Değirmenkaşı Mah.,TR-31-013,Reyhanlı Bel.,31318,2013,2025,tuik_medas
TR-31-013-31319,neighbourhood,Esentepe Mah.,TR-31-013,Reyhanlı Bel.,31319,2013,2025,tuik_medas
TR-31-013-31320,neighbourhood,Fidanlık Mah.,TR-31-013,Reyhanlı Bel.,31320,2013,2025,tuik_medas
TR-31-013-31321,neighbourhood,Gültepe Mah.,TR-31-013,Reyhanlı Bel.,31321,2013,2025,tuik_medas
TR-31-013-31322,neighbourhood,Kurtuluş Mah.,TR-31-013,Reyhanlı Bel.,31322,2013,2025,tuik_medas
TR-31-013-31323,neighbourhood,Mustafa Kemal Mah.,TR-31-013,Reyhanlı Bel.,31323,2013,2025,tuik_medas
TR-31-013-31324,neighbourhood,Pınarbaşı Mah.,TR-31-013,Reyhanlı Bel.,31324,2013,2025,tuik_medas
TR-31-013-31325,neighbourhood,Yeni Mah.,TR-31-013,Reyhanlı Bel.,31325,2013,2025,tuik_medas
TR-31-013-31326,neighbourhood,Yenişehir Mah.,TR-31-013,Reyhanlı Bel.,31326,2013,2025,tuik_medas
TR-31-013-31327,neighbourhood,Yeşilova Mah.,TR-31-013,Reyhanlı Bel.,31327,2013,2025,tuik_medas
TR-31-013-31328,neighbourhood,Cüdeyde Mah.,TR-31-013,Reyhanlı Bel.,31328,2013,2025,tuik_medas
TR-31-013-422758,neighbourhood,Yıldız Mah.,TR-31-013,Reyhanlı Bel.,422758,2024,2025,tuik_medas
TR-31-013-447847,neighbourhood,Zeytindalı Mah.,TR-31-013,Reyhanlı Bel.,447847,2024,2025,tuik_medas
TR-31-014-149857,neighbourhood,Koyunoğlu Mah.,TR-31-014,Samandağ Bel.,149857,2013,2025,tuik_medas
TR-31-014-149859,neighbourhood,Kuşalanı Mah.,TR-31-014,Samandağ Bel.,149859,2013,2025,tuik_medas
TR-31-014-149861,neighbourhood,Mağaracık Mah.,TR-31-014,Samandağ Bel.,149861,2013,2025,tuik_medas
TR-31-014-149863,neighbourhood,Mızraklı Mah.,TR-31-014,Samandağ Bel.,149863,2013,2025,tuik_medas
TR-31-014-149865,neighbourhood,Sutaşı Mah.,TR-31-014,Samandağ Bel.,149865,2013,2025,tuik_medas
TR-31-014-149867,neighbourhood,Tekebaşı Mah.,TR-31-014,Samandağ Bel.,149867,2013,2025,tuik_medas
TR-31-014-149869,neighbourhood,Değirmenbaşı Mah.,TR-31-014,Samandağ Bel.,149869,2013,2025,tuik_medas
TR-31-014-149871,neighbourhood,Tomruksuyu Mah.,TR-31-014,Samandağ Bel.,149871,2013,2025,tuik_medas
TR-31-014-149873,neighbourhood,Uzunbağ Mah.,TR-31-014,Samandağ Bel.,149873,2013,2025,tuik_medas
TR-31-014-149875,neighbourhood,Yaylıca Mah.,TR-31-014,Samandağ Bel.,149875,2013,2025,tuik_medas
TR-31-014-149877,neighbourhood,Çöğürlü Mah.,TR-31-014,Samandağ Bel.,149877,2013,2025,tuik_medas
TR-31-014-149879,neighbourhood,Eriklikuyu Mah.,TR-31-014,Samandağ Bel.,149879,2013,2025,tuik_medas
TR-31-014-149881,neighbourhood,Gözene Mah.,TR-31-014,Samandağ Bel.,149881,2013,2025,tuik_medas
TR-31-014-149883,neighbourhood,Hıdırbey Mah.,TR-31-014,Samandağ Bel.,149883,2013,2025,tuik_medas
TR-31-014-149885,neighbourhood,Kapısuyu Mah.,TR-31-014,Samandağ Bel.,149885,2013,2025,tuik_medas
TR-31-014-149887,neighbourhood,Meydan Mah.,TR-31-014,Samandağ Bel.,149887,2013,2025,tuik_medas
TR-31-014-149889,neighbourhood,Batıayaz Mah.,TR-31-014,Samandağ Bel.,149889,2013,2025,tuik_medas
TR-31-014-149891,neighbourhood,Vakıfköy Mah.,TR-31-014,Samandağ Bel.,149891,2013,2025,tuik_medas
TR-31-014-149893,neighbourhood,Yeşilköy Mah.,TR-31-014,Samandağ Bel.,149893,2013,2025,tuik_medas
TR-31-014-149895,neighbourhood,Yeşilyazı Mah.,TR-31-014,Samandağ Bel.,149895,2013,2025,tuik_medas
TR-31-014-149897,neighbourhood,Yoğunoluk Mah.,TR-31-014,Samandağ Bel.,149897,2013,2025,tuik_medas
TR-31-014-149899,neighbourhood,Karaçay Mah.,TR-31-014,Samandağ Bel.,149899,2013,2025,tuik_medas
TR-31-014-149901,neighbourhood,Ataköy Mah.,TR-31-014,Samandağ Bel.,149901,2013,2025,tuik_medas
TR-31-014-149903,neighbourhood,Büyükoba Mah.,TR-31-014,Samandağ Bel.,149903,2013,2025,tuik_medas
TR-31-014-149905,neighbourhood,Ceylandere Mah.,TR-31-014,Samandağ Bel.,149905,2013,2025,tuik_medas
TR-31-014-149907,neighbourhood,Çamlıyayla Mah.,TR-31-014,Samandağ Bel.,149907,2013,2025,tuik_medas
TR-31-014-149909,neighbourhood,Çanakoluk Mah.,TR-31-014,Samandağ Bel.,149909,2013,2025,tuik_medas
TR-31-014-149911,neighbourhood,Çubuklu Mah.,TR-31-014,Samandağ Bel.,149911,2013,2025,tuik_medas
TR-31-014-149913,neighbourhood,Fidanlı Mah.,TR-31-014,Samandağ Bel.,149913,2013,2025,tuik_medas
TR-31-014-149915,neighbourhood,Huzurlu Mah.,TR-31-014,Samandağ Bel.,149915,2013,2025,tuik_medas
TR-31-014-149917,neighbourhood,Seldiren Mah.,TR-31-014,Samandağ Bel.,149917,2013,2025,tuik_medas
TR-31-014-149919,neighbourhood,Yeniköy Mah.,TR-31-014,Samandağ Bel.,149919,2013,2025,tuik_medas
TR-31-014-149921,neighbourhood,Avcılar Mah.,TR-31-014,Samandağ Bel.,149921,2013,2025,tuik_medas
TR-31-014-31329,neighbourhood,Atatürk Mah.,TR-31-014,Samandağ Bel.,31329,2013,2025,tuik_medas
TR-31-014-31330,neighbourhood,Cemal Gürsel Mah.,TR-31-014,Samandağ Bel.,31330,2013,2025,tuik_medas
TR-31-014-31331,neighbourhood,Cumhuriyet Mah.,TR-31-014,Samandağ Bel.,31331,2013,2025,tuik_medas
TR-31-014-31332,neighbourhood,Çiğdede Mah.,TR-31-014,Samandağ Bel.,31332,2013,2025,tuik_medas
TR-31-014-31333,neighbourhood,Deniz Mah.,TR-31-014,Samandağ Bel.,31333,2013,2025,tuik_medas
TR-31-014-31334,neighbourhood,Kurtderesi Mah.,TR-31-014,Samandağ Bel.,31334,2013,2025,tuik_medas
TR-31-014-31335,neighbourhood,Şükrü Kanatlı Mah.,TR-31-014,Samandağ Bel.,31335,2013,2025,tuik_medas
TR-31-014-31336,neighbourhood,Yeni Mah.,TR-31-014,Samandağ Bel.,31336,2013,2025,tuik_medas
TR-31-014-31337,neighbourhood,Yeşilada Mah.,TR-31-014,Samandağ Bel.,31337,2013,2025,tuik_medas
TR-31-015-149243,neighbourhood,Şenköy Mah.,TR-31-015,Yayladağı Bel.,149243,2013,2025,tuik_medas
TR-31-015-149245,neighbourhood,Bozlu Mah.,TR-31-015,Yayladağı Bel.,149245,2013,2025,tuik_medas
TR-31-015-149247,neighbourhood,Çatbaşı Mah.,TR-31-015,Yayladağı Bel.,149247,2013,2025,tuik_medas
TR-31-015-149249,neighbourhood,Çayır Mah.,TR-31-015,Yayladağı Bel.,149249,2013,2025,tuik_medas
TR-31-015-149251,neighbourhood,Çaksına Mah.,TR-31-015,Yayladağı Bel.,149251,2013,2025,tuik_medas
TR-31-015-149253,neighbourhood,Turfanda Mah.,TR-31-015,Yayladağı Bel.,149253,2013,2025,tuik_medas
TR-31-015-149255,neighbourhood,Yoncakaya Mah.,TR-31-015,Yayladağı Bel.,149255,2013,2025,tuik_medas
TR-31-015-149257,neighbourhood,Yukarıokçular Mah.,TR-31-015,Yayladağı Bel.,149257,2013,2025,tuik_medas
TR-31-015-149259,neighbourhood,Kışlak Mah.,TR-31-015,Yayladağı Bel.,149259,2013,2025,tuik_medas
TR-31-015-149261,neighbourhood,Bezge Mah.,TR-31-015,Yayladağı Bel.,149261,2013,2025,tuik_medas
TR-31-015-149263,neighbourhood,Karaköse Mah.,TR-31-015,Yayladağı Bel.,149263,2013,2025,tuik_medas
TR-31-015-149265,neighbourhood,Aşağıpulluyazı Mah.,TR-31-015,Yayladağı Bel.,149265,2013,2025,tuik_medas
TR-31-015-149267,neighbourhood,Çabala Mah.,TR-31-015,Yayladağı Bel.,149267,2013,2025,tuik_medas
TR-31-015-149269,neighbourhood,Çandır Mah.,TR-31-015,Yayladağı Bel.,149269,2013,2025,tuik_medas
TR-31-015-149271,neighbourhood,Eğerci Mah.,TR-31-015,Yayladağı Bel.,149271,2013,2025,tuik_medas
TR-31-015-149273,neighbourhood,Dusduru Mah.,TR-31-015,Yayladağı Bel.,149273,2013,2025,tuik_medas
TR-31-015-149275,neighbourhood,Gürışık Mah.,TR-31-015,Yayladağı Bel.,149275,2013,2025,tuik_medas
TR-31-015-149277,neighbourhood,Güzelyurt Mah.,TR-31-015,Yayladağı Bel.,149277,2013,2025,tuik_medas
TR-31-015-149279,neighbourhood,Kızılçat Mah.,TR-31-015,Yayladağı Bel.,149279,2013,2025,tuik_medas
TR-31-015-149281,neighbourhood,Kösrelik Mah.,TR-31-015,Yayladağı Bel.,149281,2013,2025,tuik_medas
TR-31-015-149283,neighbourhood,Kulaç Mah.,TR-31-015,Yayladağı Bel.,149283,2013,2025,tuik_medas
TR-31-015-149285,neighbourhood,Leylekli Mah.,TR-31-015,Yayladağı Bel.,149285,2013,2025,tuik_medas
TR-31-015-149287,neighbourhood,Olgunlar Mah.,TR-31-015,Yayladağı Bel.,149287,2013,2025,tuik_medas
TR-31-015-149289,neighbourhood,Şakşak Mah.,TR-31-015,Yayladağı Bel.,149289,2013,2025,tuik_medas
TR-31-015-149291,neighbourhood,Yalaz Mah.,TR-31-015,Yayladağı Bel.,149291,2013,2025,tuik_medas
TR-31-015-149293,neighbourhood,Yeniceköy Mah.,TR-31-015,Yayladağı Bel.,149293,2013,2025,tuik_medas
TR-31-015-149295,neighbourhood,Yukarıpulluyazı Mah.,TR-31-015,Yayladağı Bel.,149295,2013,2025,tuik_medas
TR-31-015-149297,neighbourhood,Arslanyazı Mah.,TR-31-015,Yayladağı Bel.,149297,2013,2025,tuik_medas
TR-31-015-149299,neighbourhood,Ayışığı Mah.,TR-31-015,Yayladağı Bel.,149299,2013,2025,tuik_medas
TR-31-015-149301,neighbourhood,Görentaş Mah.,TR-31-015,Yayladağı Bel.,149301,2013,2025,tuik_medas
TR-31-015-149303,neighbourhood,Güveççi Mah.,TR-31-015,Yayladağı Bel.,149303,2013,2025,tuik_medas
TR-31-015-149305,neighbourhood,Hisarcık Mah.,TR-31-015,Yayladağı Bel.,149305,2013,2025,tuik_medas
TR-31-015-149307,neighbourhood,Sungur Mah.,TR-31-015,Yayladağı Bel.,149307,2013,2025,tuik_medas
TR-31-015-149309,neighbourhood,Sürütme Mah.,TR-31-015,Yayladağı Bel.,149309,2013,2025,tuik_medas
TR-31-015-149311,neighbourhood,Uluyol Mah.,TR-31-015,Yayladağı Bel.,149311,2013,2025,tuik_medas
TR-31-015-149313,neighbourhood,Üçırmak Mah.,TR-31-015,Yayladağı Bel.,149313,2013,2025,tuik_medas
TR-31-015-149315,neighbourhood,Aydınbahçe Mah.,TR-31-015,Yayladağı Bel.,149315,2013,2025,tuik_medas
TR-31-015-149317,neighbourhood,Çakıköy Mah.,TR-31-015,Yayladağı Bel.,149317,2013,2025,tuik_medas
TR-31-015-149319,neighbourhood,Denizgören Mah.,TR-31-015,Yayladağı Bel.,149319,2013,2025,tuik_medas
TR-31-015-149321,neighbourhood,Gözlüce Mah.,TR-31-015,Yayladağı Bel.,149321,2013,2025,tuik_medas
TR-31-015-149323,neighbourhood,Karacurun Mah.,TR-31-015,Yayladağı Bel.,149323,2013,2025,tuik_medas
TR-31-015-149325,neighbourhood,Sebenoba Mah.,TR-31-015,Yayladağı Bel.,149325,2013,2025,tuik_medas
TR-31-015-149327,neighbourhood,Yayıkdamlar Mah.,TR-31-015,Yayladağı Bel.,149327,2013,2025,tuik_medas
TR-31-015-149329,neighbourhood,Yeşiltepe Mah.,TR-31-015,Yayladağı Bel.,149329,2013,2025,tuik_medas
TR-31-015-31362,neighbourhood,Çamaltı Mah.,TR-31-015,Yayladağı Bel.,31362,2013,2025,tuik_medas
TR-31-015-31363,neighbourhood,Kurtuluş Mah.,TR-31-015,Yayladağı Bel.,31363,2013,2025,tuik_medas
TR-31-015-31364,neighbourhood,Tutlubahçe Mah.,TR-31-015,Yayladağı Bel.,31364,2013,2025,tuik_medas
TR-32-001-31424,neighbourhood,Akçaşar Mah.,TR-32-001,Aksu Bel.,31424,2013,2025,tuik_medas
TR-32-001-31425,neighbourhood,Bahçeli Mah.,TR-32-001,Aksu Bel.,31425,2013,2025,tuik_medas
TR-32-001-31426,neighbourhood,Çay Mah.,TR-32-001,Aksu Bel.,31426,2013,2025,tuik_medas
TR-32-001-31427,neighbourhood,Hürriyet Mah.,TR-32-001,Aksu Bel.,31427,2013,2025,tuik_medas
TR-32-001-31428,neighbourhood,İstiklal Mah.,TR-32-001,Aksu Bel.,31428,2013,2025,tuik_medas
TR-32-001-31429,neighbourhood,Kurtuluş Mah.,TR-32-001,Aksu Bel.,31429,2013,2025,tuik_medas
TR-32-001-31430,neighbourhood,Orta Mah.,TR-32-001,Aksu Bel.,31430,2013,2025,tuik_medas
TR-32-001-31431,neighbourhood,Pazarcık Mah.,TR-32-001,Aksu Bel.,31431,2013,2025,tuik_medas
TR-32-001-31432,neighbourhood,Tepe Mah.,TR-32-001,Aksu Bel.,31432,2013,2025,tuik_medas
TR-32-002-31436,neighbourhood,Altunba Mah.,TR-32-002,Atabey Bel.,31436,2013,2025,tuik_medas
TR-32-002-31437,neighbourhood,Çeşme Mah.,TR-32-002,Atabey Bel.,31437,2013,2025,tuik_medas
TR-32-002-31438,neighbourhood,Gezirler Mah.,TR-32-002,Atabey Bel.,31438,2013,2025,tuik_medas
TR-32-002-31439,neighbourhood,Müftü Mah.,TR-32-002,Atabey Bel.,31439,2013,2025,tuik_medas
TR-32-002-31440,neighbourhood,Onaç Mah.,TR-32-002,Atabey Bel.,31440,2013,2025,tuik_medas
TR-32-002-31441,neighbourhood,Pazar Mah.,TR-32-002,Atabey Bel.,31441,2013,2025,tuik_medas
TR-32-002-31442,neighbourhood,Sinan Mah.,TR-32-002,Atabey Bel.,31442,2013,2025,tuik_medas
TR-32-002-31443,neighbourhood,Sökmen Mah.,TR-32-002,Atabey Bel.,31443,2013,2025,tuik_medas
TR-32-002-31444,neighbourhood,Yeni Mah.,TR-32-002,Atabey Bel.,31444,2013,2025,tuik_medas
TR-32-003-31449,neighbourhood,Ağa Mah.,TR-32-003,Eğirdir Bel.,31449,2013,2025,tuik_medas
TR-32-003-31450,neighbourhood,Altınkum Mah.,TR-32-003,Eğirdir Bel.,31450,2013,2025,tuik_medas
TR-32-003-31451,neighbourhood,Bağbuyan Mah.,TR-32-003,Eğirdir Bel.,31451,2013,2025,tuik_medas
TR-32-003-31452,neighbourhood,Bağlar Mah.,TR-32-003,Eğirdir Bel.,31452,2013,2025,tuik_medas
TR-32-003-31453,neighbourhood,Camii Mah.,TR-32-003,Eğirdir Bel.,31453,2013,2025,tuik_medas
TR-32-003-31454,neighbourhood,Demirkapı Mah.,TR-32-003,Eğirdir Bel.,31454,2013,2025,tuik_medas
TR-32-003-31455,neighbourhood,Göktaş Mah.,TR-32-003,Eğirdir Bel.,31455,2013,2017,tuik_medas
TR-32-003-31456,neighbourhood,Hacışeyh Mah.,TR-32-003,Eğirdir Bel.,31456,2013,2025,tuik_medas
TR-32-003-31457,neighbourhood,Hamam Mah.,TR-32-003,Eğirdir Bel.,31457,2013,2025,tuik_medas
TR-32-003-31458,neighbourhood,İmaret Mah.,TR-32-003,Eğirdir Bel.,31458,2013,2025,tuik_medas
TR-32-003-31459,neighbourhood,İstasyon Mah.,TR-32-003,Eğirdir Bel.,31459,2013,2025,tuik_medas
TR-32-003-31460,neighbourhood,Kale Mah.,TR-32-003,Eğirdir Bel.,31460,2013,2025,tuik_medas
TR-32-003-31461,neighbourhood,Katip Mah.,TR-32-003,Eğirdir Bel.,31461,2013,2025,tuik_medas
TR-32-003-31462,neighbourhood,Kızılçubuk Mah.,TR-32-003,Eğirdir Bel.,31462,2013,2025,tuik_medas
TR-32-003-31463,neighbourhood,Konya Bucağı Mah.,TR-32-003,Eğirdir Bel.,31463,2013,2025,tuik_medas
TR-32-003-31464,neighbourhood,Kubbeli Mah.,TR-32-003,Eğirdir Bel.,31464,2013,2025,tuik_medas
TR-32-003-31465,neighbourhood,Menderes Mah.,TR-32-003,Eğirdir Bel.,31465,2013,2025,tuik_medas
TR-32-003-31466,neighbourhood,Pınar Pazarı Mah.,TR-32-003,Eğirdir Bel.,31466,2013,2025,tuik_medas
TR-32-003-31467,neighbourhood,Poyraz Mah.,TR-32-003,Eğirdir Bel.,31467,2013,2025,tuik_medas
TR-32-003-31468,neighbourhood,Sanayi Mah.,TR-32-003,Eğirdir Bel.,31468,2013,2025,tuik_medas
TR-32-003-31469,neighbourhood,Sekibağ Mah.,TR-32-003,Eğirdir Bel.,31469,2013,2025,tuik_medas
TR-32-003-31470,neighbourhood,Seydim Mah.,TR-32-003,Eğirdir Bel.,31470,2013,2025,tuik_medas
TR-32-003-31471,neighbourhood,Yazla Mah.,TR-32-003,Eğirdir Bel.,31471,2013,2025,tuik_medas
TR-32-003-31472,neighbourhood,Yeni Mah.,TR-32-003,Eğirdir Bel.,31472,2013,2025,tuik_medas
TR-32-003-31473,neighbourhood,Yeşilada Mah.,TR-32-003,Eğirdir Bel.,31473,2013,2025,tuik_medas
TR-32-003-31482,neighbourhood,Ağa Mah.,TR-32-003,Sarıidris Bel.,31482,2013,2025,tuik_medas
TR-32-003-31483,neighbourhood,Dere Mah.,TR-32-003,Sarıidris Bel.,31483,2013,2025,tuik_medas
TR-32-003-31484,neighbourhood,Hürriyet Mah.,TR-32-003,Sarıidris Bel.,31484,2013,2025,tuik_medas
TR-32-003-31485,neighbourhood,İstiklal Mah.,TR-32-003,Sarıidris Bel.,31485,2013,2025,tuik_medas
TR-32-004-100150,neighbourhood,Bahçelievler Mah.,TR-32-004,Gelendost Bel.,100150,2013,2025,tuik_medas
TR-32-004-100151,neighbourhood,17 Eylül Mah.,TR-32-004,Gelendost Bel.,100151,2013,2025,tuik_medas
TR-32-004-100152,neighbourhood,Hüseyin Avni Paşa Mah.,TR-32-004,Gelendost Bel.,100152,2013,2025,tuik_medas
TR-32-004-100153,neighbourhood,Haydarpaşa Mah.,TR-32-004,Gelendost Bel.,100153,2013,2025,tuik_medas
